config,model_name,alpha,threshold,sensitivity,specificity,youden_j,auc
Questionnaire Only,Lasso,0.7591794871794871,0.0671416736093829,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9212603878116343
Questionnaire Only,Lasso,0.7795897435897436,0.0671416736093829,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9212603878116343
Questionnaire Only,Lasso,0.8,0.0671416736093829,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9212603878116343
Questionnaire Only,Logistic Regression,0.004,0.8865549569217261,0.5894736842105263,0.9962406015037594,0.5857142857142856,0.9228927582113177
Questionnaire Only,Logistic Regression,0.02441025641025641,0.7817309285373748,0.8368421052631579,0.9774436090225563,0.8142857142857143,0.9228927582113177
Questionnaire Only,Logistic Regression,0.04482051282051282,0.6330821726592596,0.868421052631579,0.9699248120300752,0.8383458646616542,0.9228927582113177
Questionnaire Only,Logistic Regression,0.06523076923076923,0.5668879620684625,0.8736842105263158,0.9473684210526315,0.8210526315789473,0.9228927582113177
Questionnaire Only,Logistic Regression,0.08564102564102564,0.5217547942241152,0.8842105263157894,0.9172932330827067,0.8015037593984962,0.9228927582113177
Questionnaire Only,Logistic Regression,0.10605128205128206,0.5217547942241152,0.8842105263157894,0.9172932330827067,0.8015037593984962,0.9228927582113177
Questionnaire Only,Logistic Regression,0.12646153846153846,0.4447443188563911,0.8894736842105263,0.8796992481203008,0.769172932330827,0.9228927582113177
Questionnaire Only,Logistic Regression,0.1468717948717949,0.4447443188563911,0.8894736842105263,0.8796992481203008,0.769172932330827,0.9228927582113177
Questionnaire Only,Logistic Regression,0.1672820512820513,0.4447443188563911,0.8894736842105263,0.8796992481203008,0.769172932330827,0.9228927582113177
Questionnaire Only,Logistic Regression,0.18769230769230769,0.2779535810931973,0.8947368421052632,0.8308270676691729,0.725563909774436,0.9228927582113177
Questionnaire Only,Logistic Regression,0.2081025641025641,0.2779535810931973,0.8947368421052632,0.8308270676691729,0.725563909774436,0.9228927582113177
Questionnaire Only,Logistic Regression,0.2285128205128205,0.1585241045249972,0.9,0.7744360902255639,0.674436090225564,0.9228927582113177
Questionnaire Only,Logistic Regression,0.2489230769230769,0.1283856167154825,0.9052631578947369,0.7631578947368421,0.668421052631579,0.9228927582113177
Questionnaire Only,Logistic Regression,0.2693333333333333,0.0869868196205004,0.9105263157894737,0.7368421052631579,0.6473684210526316,0.9228927582113177
Questionnaire Only,Logistic Regression,0.28974358974358977,0.0852235874077129,0.9157894736842105,0.7105263157894737,0.6263157894736842,0.9228927582113177
Questionnaire Only,Logistic Regression,0.31015384615384617,0.0852235874077129,0.9157894736842105,0.7105263157894737,0.6263157894736842,0.9228927582113177
Questionnaire Only,Logistic Regression,0.33056410256410257,0.0852235874077129,0.9157894736842105,0.7105263157894737,0.6263157894736842,0.9228927582113177
Questionnaire Only,Logistic Regression,0.35097435897435897,0.0852235874077129,0.9157894736842105,0.7105263157894737,0.6263157894736842,0.9228927582113177
Questionnaire Only,Logistic Regression,0.37138461538461537,0.0852235874077129,0.9157894736842105,0.7105263157894737,0.6263157894736842,0.9228927582113177
Questionnaire Only,Logistic Regression,0.3917948717948718,0.0567128781258348,0.9210526315789473,0.6090225563909775,0.5300751879699248,0.9228927582113177
Questionnaire Only,Logistic Regression,0.4122051282051282,0.0567128781258348,0.9210526315789473,0.6090225563909775,0.5300751879699248,0.9228927582113177
Questionnaire Only,Logistic Regression,0.4326153846153846,0.0567128781258348,0.9210526315789473,0.6090225563909775,0.5300751879699248,0.9228927582113177
Questionnaire Only,Logistic Regression,0.453025641025641,0.0567128781258348,0.9210526315789473,0.6090225563909775,0.5300751879699248,0.9228927582113177
Questionnaire Only,Logistic Regression,0.4734358974358974,0.0567128781258348,0.9210526315789473,0.6090225563909775,0.5300751879699248,0.9228927582113177
Questionnaire Only,Logistic Regression,0.4938461538461538,0.0567128781258348,0.9210526315789473,0.6090225563909775,0.5300751879699248,0.9228927582113177
Questionnaire Only,Logistic Regression,0.5142564102564102,0.0567128781258348,0.9210526315789473,0.6090225563909775,0.5300751879699248,0.9228927582113177
Questionnaire Only,Logistic Regression,0.5346666666666666,0.0567128781258348,0.9210526315789473,0.6090225563909775,0.5300751879699248,0.9228927582113177
Questionnaire Only,Logistic Regression,0.5550769230769231,0.0421742543386203,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9228927582113177
Questionnaire Only,Logistic Regression,0.5754871794871795,0.0421742543386203,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9228927582113177
Questionnaire Only,Logistic Regression,0.5958974358974359,0.0421742543386203,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9228927582113177
Questionnaire Only,Logistic Regression,0.6163076923076923,0.0421742543386203,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9228927582113177
Questionnaire Only,Logistic Regression,0.6367179487179487,0.0421742543386203,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9228927582113177
Questionnaire Only,Logistic Regression,0.6571282051282051,0.0421742543386203,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9228927582113177
Questionnaire Only,Logistic Regression,0.6775384615384615,0.0421742543386203,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9228927582113177
Questionnaire Only,Logistic Regression,0.6979487179487179,0.0421742543386203,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9228927582113177
Questionnaire Only,Logistic Regression,0.7183589743589743,0.0421742543386203,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9228927582113177
Questionnaire Only,Logistic Regression,0.7387692307692307,0.0421742543386203,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9228927582113177
Questionnaire Only,Logistic Regression,0.7591794871794871,0.0421742543386203,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9228927582113177
Questionnaire Only,Logistic Regression,0.7795897435897436,0.0421742543386203,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9228927582113177
Questionnaire Only,Logistic Regression,0.8,0.0407486724712479,0.9526315789473684,0.20300751879699247,0.1556390977443609,0.9228927582113177
Questionnaire Only,SVM,0.004,0.946169599355784,0.49473684210526314,0.9962406015037594,0.4909774436090224,0.9248911753066879
Questionnaire Only,SVM,0.02441025641025641,0.8079198278637186,0.8526315789473684,0.9774436090225563,0.8300751879699249,0.9248911753066879
Questionnaire Only,SVM,0.04482051282051282,0.3125047111102944,0.868421052631579,0.9586466165413534,0.8270676691729324,0.9248911753066879
Questionnaire Only,SVM,0.06523076923076923,0.2632169040870964,0.8736842105263158,0.9548872180451128,0.8285714285714287,0.9248911753066879
Questionnaire Only,SVM,0.08564102564102564,0.1946096939760547,0.8789473684210526,0.9210526315789473,0.7999999999999998,0.9248911753066879
Questionnaire Only,SVM,0.10605128205128206,0.1806683781510603,0.8842105263157894,0.9060150375939849,0.7902255639097744,0.9248911753066879
Questionnaire Only,SVM,0.12646153846153846,0.1806683781510603,0.8842105263157894,0.9060150375939849,0.7902255639097744,0.9248911753066879
Questionnaire Only,SVM,0.1468717948717949,0.126637386312258,0.8947368421052632,0.868421052631579,0.763157894736842,0.9248911753066879
Questionnaire Only,SVM,0.1672820512820513,0.126637386312258,0.8947368421052632,0.868421052631579,0.763157894736842,0.9248911753066879
Questionnaire Only,SVM,0.18769230769230769,0.126637386312258,0.8947368421052632,0.868421052631579,0.763157894736842,0.9248911753066879
Questionnaire Only,SVM,0.2081025641025641,0.126637386312258,0.8947368421052632,0.868421052631579,0.763157894736842,0.9248911753066879
Questionnaire Only,SVM,0.2285128205128205,0.126637386312258,0.8947368421052632,0.868421052631579,0.763157894736842,0.9248911753066879
Questionnaire Only,SVM,0.2489230769230769,0.126637386312258,0.8947368421052632,0.868421052631579,0.763157894736842,0.9248911753066879
Questionnaire Only,SVM,0.2693333333333333,0.126637386312258,0.8947368421052632,0.868421052631579,0.763157894736842,0.9248911753066879
Questionnaire Only,SVM,0.28974358974358977,0.096092667471211,0.9052631578947369,0.7105263157894737,0.6157894736842104,0.9248911753066879
Questionnaire Only,SVM,0.31015384615384617,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.33056410256410257,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.35097435897435897,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.37138461538461537,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.3917948717948718,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.4122051282051282,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.4326153846153846,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.453025641025641,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.4734358974358974,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.4938461538461538,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.5142564102564102,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.5346666666666666,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.5550769230769231,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.5754871794871795,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.5958974358974359,0.0958515879333047,0.9105263157894737,0.706766917293233,0.6172932330827068,0.9248911753066879
Questionnaire Only,SVM,0.6163076923076923,0.0910059507790737,0.9368421052631579,0.39473684210526316,0.331578947368421,0.9248911753066879
Questionnaire Only,SVM,0.6367179487179487,0.0909112969968033,0.9473684210526315,0.36466165413533835,0.3120300751879699,0.9248911753066879
Questionnaire Only,SVM,0.6571282051282051,0.0909112969968033,0.9473684210526315,0.36466165413533835,0.3120300751879699,0.9248911753066879
Questionnaire Only,SVM,0.6775384615384615,0.0908291704434943,0.9526315789473684,0.3308270676691729,0.2834586466165412,0.9248911753066879
Questionnaire Only,SVM,0.6979487179487179,0.0908213446035687,0.9578947368421052,0.31203007518796994,0.26992481203007523,0.9248911753066879
Questionnaire Only,SVM,0.7183589743589743,0.0908213446035687,0.9578947368421052,0.31203007518796994,0.26992481203007523,0.9248911753066879
Questionnaire Only,SVM,0.7387692307692307,0.0908213446035687,0.9578947368421052,0.31203007518796994,0.26992481203007523,0.9248911753066879
Questionnaire Only,SVM,0.7591794871794871,0.0886184699867852,0.9631578947368421,0.2518796992481203,0.21503759398496247,0.9248911753066879
Questionnaire Only,SVM,0.7795897435897436,0.0886184699867852,0.9631578947368421,0.2518796992481203,0.21503759398496247,0.9248911753066879
Questionnaire Only,SVM,0.8,0.0886184699867852,0.9631578947368421,0.2518796992481203,0.21503759398496247,0.9248911753066879
Questionnaire Only,XGBoost,0.004,0.9856076240539552,0.5157894736842106,0.9962406015037594,0.5120300751879698,0.9299465769687376
Questionnaire Only,XGBoost,0.02441025641025641,0.965090274810791,0.8526315789473684,0.9774436090225563,0.8300751879699249,0.9299465769687376
Questionnaire Only,XGBoost,0.04482051282051282,0.842083215713501,0.8578947368421053,0.9586466165413534,0.8165413533834587,0.9299465769687376
Questionnaire Only,XGBoost,0.06523076923076923,0.8407295942306519,0.8631578947368421,0.9548872180451128,0.818045112781955,0.9299465769687376
Questionnaire Only,XGBoost,0.08564102564102564,0.8195016384124756,0.868421052631579,0.924812030075188,0.7932330827067671,0.9299465769687376
Questionnaire Only,XGBoost,0.10605128205128206,0.8087800145149231,0.8789473684210526,0.9097744360902256,0.7887218045112783,0.9299465769687376
Questionnaire Only,XGBoost,0.12646153846153846,0.7998270988464355,0.8842105263157894,0.8909774436090225,0.7751879699248119,0.9299465769687376
Questionnaire Only,XGBoost,0.1468717948717949,0.7228649854660034,0.8947368421052632,0.868421052631579,0.763157894736842,0.9299465769687376
Questionnaire Only,XGBoost,0.1672820512820513,0.6917474865913391,0.9105263157894737,0.8383458646616542,0.7488721804511278,0.9299465769687376
Questionnaire Only,XGBoost,0.18769230769230769,0.6917474865913391,0.9105263157894737,0.8383458646616542,0.7488721804511278,0.9299465769687376
Questionnaire Only,XGBoost,0.2081025641025641,0.6917474865913391,0.9105263157894737,0.8383458646616542,0.7488721804511278,0.9299465769687376
Questionnaire Only,XGBoost,0.2285128205128205,0.6917474865913391,0.9105263157894737,0.8383458646616542,0.7488721804511278,0.9299465769687376
Questionnaire Only,XGBoost,0.2489230769230769,0.6917474865913391,0.9105263157894737,0.8383458646616542,0.7488721804511278,0.9299465769687376
Questionnaire Only,XGBoost,0.2693333333333333,0.5921268463134766,0.9157894736842105,0.7481203007518797,0.6639097744360902,0.9299465769687376
Questionnaire Only,XGBoost,0.28974358974358977,0.5757014155387878,0.9210526315789473,0.7218045112781954,0.6428571428571428,0.9299465769687376
Questionnaire Only,XGBoost,0.31015384615384617,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.33056410256410257,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.35097435897435897,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.37138461538461537,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.3917948717948718,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.4122051282051282,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.4326153846153846,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.453025641025641,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.4734358974358974,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.4938461538461538,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.5142564102564102,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.5346666666666666,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.5550769230769231,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.5754871794871795,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.5958974358974359,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.6163076923076923,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.6367179487179487,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.6571282051282051,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.6775384615384615,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.6979487179487179,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.7183589743589743,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.7387692307692307,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.7591794871794871,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.7795897435897436,0.5683984756469727,0.9368421052631579,0.6917293233082706,0.6285714285714286,0.9299465769687376
Questionnaire Only,XGBoost,0.8,0.3744215667247772,0.9631578947368421,0.21052631578947367,0.17368421052631566,0.9299465769687376
